PC1,PC2,Cluster_OPTICS
0.535884344973195,0.0995574481869348,-1
0.1498010061281882,-0.5477817621696476,-1
0.7606137247867166,-1.943745734833944,-1
-0.8428226310232584,-0.1034144534974098,-1
-1.3601009874030023,-0.1388192183823684,-1
-0.6795748296825285,-0.6765955314810054,-1
-1.0729037584970116,-0.4990272875499746,-1
1.6785952693084838,-0.8512741358191861,-1
-0.2141780382371655,-1.3774921856906188,-1
-1.628921264274157,-0.8894825893484427,-1
-0.3909882882932032,-2.069108091255268,-1
0.2983465650359101,0.2184315098310911,-1
0.247433680011159,0.2705580722629779,-1
3.628935319624849,-1.1331440212774142,-1
0.2668563644837198,2.376679606982895,-1
-0.904495229774916,0.0633223391660438,-1
0.5266165447702198,0.0366576625928519,-1
3.1540306079982616,1.5688581834714694,-1
-1.1479415858571522,-0.8169621147664571,-1
-0.0833274339147315,-0.9476863915750294,-1
0.8374157920606717,-0.7029795383588995,-1
0.1446633103220365,0.4390624495431946,-1
0.5181396671212333,0.9667958505053316,-1
-1.593376455055283,-1.8144906646978107,-1
-0.0661692655989734,-0.1644861659760305,-1
-0.651137128513091,-0.6558427528878835,-1
-1.1298146078160705,0.5867620770551959,-1
-0.959810965134071,-0.8778824107737268,-1
1.009955523906372,-1.7402020849825242,-1
0.033514076606314,1.8715135871143436,-1
-1.089167599803214,1.1818251999614138,-1
-0.7664728890516749,1.3988078134316777,-1
2.6551773344416496,-0.4633965147115889,-1
0.8596271154317152,-1.9330033200861447,-1
2.740022273983337,-0.3987057871349863,-1
0.8089152289372206,1.0807006243474984,-1
0.7850546166657835,-0.6685908827951275,-1
-1.0323222679629047,1.9377239294796815,-1
-1.4183783216497758,0.7811507149187984,-1
1.2841378220009598,-0.1579670627844659,-1
-0.4472453942319372,0.5600485148781366,-1
0.0417524025835146,-2.1803099935078447,-1
-0.1369855387037653,-1.0751612737128609,-1
0.1019856762020533,-2.3666253458037083,-1
0.185062072215019,0.7864634213081028,-1
-1.111833853969379,1.3309397167896069,-1
-0.930981449175105,0.0873342238718651,-1
-0.2743346431948827,-0.5355861749099132,-1
-0.7265283045708296,2.661140273297365,-1
0.9543325887124554,0.8889119582655584,-1
-1.0608665284440502,0.4282491612529233,-1
1.7960072110014629,-0.3323068971653544,-1
2.5846705213205734,1.0431318433632233,-1
-0.7986052066426279,-0.302093517286678,-1
-1.0154541465627716,-0.5763024520658235,-1
-0.3532887271173613,-1.7980036089701514,-1
-0.6250498870616689,-0.8963327703516022,-1
-0.2356734652046777,-1.5073089641577926,-1
0.8184578868189298,0.0979042767519676,-1
-0.8682583150394096,-0.8186765998780318,-1
-1.757052501428375,-0.1271742823172703,-1
-0.8112141706138978,0.3996801062694176,-1
0.4995110600588028,-0.1285804606782116,-1
-0.8801336620814069,0.7201416855439372,-1
-0.1380654709870923,1.1626302098322292,-1
-1.2465040837618482,-1.5924392523410422,-1
3.3547525519505794,-0.1790044852789793,-1
-0.3950324249568995,0.687492740177664,-1
-0.0284502115713321,0.4383116478494332,-1
-0.6724199306087845,-0.1398643356952263,-1
-0.3805833057939783,-0.4316996086348602,-1
-1.660061321016876,-1.0042391074511676,-1
0.3294416160947513,-1.354463189922176,-1
-0.7938117942330851,-0.4151015047161119,-1
-0.765274776694886,0.6106425139320103,-1
0.0287847991454374,-1.7400656601294175,-1
0.4132282279460651,0.290428904485518,-1
0.005211498481181,-1.36659188017683,-1
0.5877174096035689,1.4989709422883917,-1
0.3004317614593089,1.4105881738631747,-1
0.3873461588241134,-0.3508290895389724,-1
-0.0592524244454181,-0.4177915792925181,-1
-0.5146575173785356,-0.8109505778584849,-1
0.7618353680501244,-0.5545737150674256,-1
3.62764365124819,0.0101026235501601,-1
-0.904826034720197,-2.03209904053921,-1
-0.0046735109036627,1.0482817469285817,-1
-1.267665291296551,0.0550645683192394,-1
-0.2226836336063569,-0.4413986459465815,-1
-0.2374264241207264,-0.1007655961118799,-1
0.1596758217335389,-0.1435945505603909,-1
0.5192174876634068,-0.2817121847854126,-1
-1.6861049893464897,0.4206234754957999,-1
-1.338822692941811,0.0359329348956289,-1
-0.7808356451056865,0.2995675791606451,-1
0.4183620897169912,0.7784395433699536,-1
0.0532120883372905,0.3955644304481537,-1
0.3800035241433379,-2.3411423629725747,-1
0.5295004560539441,1.3809249643868502,-1
-0.1395398179728902,-1.1630938787819582,-1
0.7053040836117414,1.6277169236285034,-1
0.57557622573165,0.4253378392049531,-1
-0.0265470701897814,0.3252423467433918,-1
-0.3610261774561977,-0.0503686619859051,-1
0.0211617004246455,0.6553639407438169,-1
-1.69811363149494,-0.3447043098348509,-1
0.1702983562867811,0.2921244872297139,-1
